user_id,product_id,rating,purchased,timestamp
U0122,P0268,3.5,0,2024-07-07
U0242,P0241,3.5,0,2024-07-03
U0259,P0125,4.0,0,2024-01-11
U0448,P0264,4.0,1,2024-02-11
U0203,P0060,3.0,0,2024-07-05
U0485,P0076,4.0,1,2024-08-20
U0324,P0199,3.5,1,2024-02-15
U0393,P0131,4.5,1,2024-09-21
U0309,P0175,3.0,0,2024-04-18
U0263,P0291,5.0,1,2024-12-20
U0189,P0063,4.5,0,2024-01-27
U0127,P0117,3.0,0,2024-01-08
U0101,P0247,4.0,1,2024-01-12
U0303,P0088,4.0,0,2024-07-08
U0326,P0078,3.5,1,2024-01-30
U0397,P0214,4.0,0,2024-05-07
U0086,P0122,2.5,0,2024-09-28
U0325,P0006,4.5,0,2024-01-19
U0340,P0179,3.5,0,2024-06-11
U0100,P0206,4.5,1,2024-07-07
U0050,P0159,3.5,0,2024-11-26
U0256,P0203,2.5,0,2024-07-18
U0372,P0210,5.0,0,2024-11-20
U0343,P0257,5.0,0,2024-03-16
U0109,P0291,2.5,0,2024-09-14
U0020,P0137,2.0,0,2024-06-15
U0165,P0035,3.5,0,2024-03-30
U0203,P0045,3.0,0,2024-10-14
U0175,P0043,1.5,0,2024-12-28
U0205,P0066,3.0,0,2024-02-04
U0048,P0243,3.5,0,2024-07-06
U0031,P0258,3.0,0,2024-04-08
U0021,P0053,2.0,0,2024-01-06
U0231,P0164,4.0,0,2024-06-26
U0082,P0143,2.0,0,2024-11-09
U0279,P0048,5.0,0,2024-03-15
U0478,P0231,4.5,1,2024-09-16
U0025,P0288,5.0,1,2024-04-04
U0356,P0023,3.5,0,2024-08-21
U0021,P0036,3.0,0,2024-12-08
U0209,P0194,3.5,0,2024-03-26
U0047,P0183,3.5,1,2024-02-05
U0245,P0165,4.0,0,2024-06-03
U0241,P0045,2.0,0,2024-06-23
U0105,P0130,2.0,0,2024-06-29
U0479,P0225,4.5,1,2024-04-12
U0021,P0030,4.5,1,2024-11-17
U0037,P0221,1.5,0,2024-05-29
U0172,P0225,2.0,0,2024-12-24
U0035,P0224,4.0,0,2024-01-28
U0399,P0234,4.0,0,2024-08-19
U0338,P0169,5.0,1,2024-03-26
U0065,P0291,4.0,0,2024-09-23
U0319,P0259,4.0,0,2024-07-02
U0349,P0104,4.0,0,2024-03-14
U0269,P0146,4.0,1,2024-02-05
U0405,P0089,3.5,0,2024-04-19
U0174,P0007,4.0,0,2024-12-17
U0463,P0287,3.5,0,2024-08-01
U0494,P0060,4.0,1,2024-03-11
U0373,P0007,4.5,0,2024-05-09
U0060,P0119,2.5,0,2024-01-21
U0097,P0080,5.0,0,2024-05-07
U0313,P0033,4.0,1,2024-10-12
U0326,P0238,4.5,1,2024-04-01
U0224,P0277,5.0,0,2024-05-03
U0009,P0130,3.5,1,2024-06-02
U0424,P0034,4.0,1,2024-01-04
U0262,P0085,4.0,1,2024-02-02
U0377,P0215,4.0,0,2024-10-27
U0304,P0226,4.0,1,2024-07-05
U0011,P0113,3.5,0,2024-08-22
U0255,P0276,4.0,0,2024-05-23
U0485,P0052,3.5,0,2024-09-14
U0025,P0181,5.0,1,2024-08-08
U0297,P0157,4.0,0,2024-03-17
U0038,P0042,5.0,1,2024-09-01
U0195,P0125,3.5,0,2024-10-19
U0242,P0075,3.0,0,2024-11-22
U0326,P0029,3.0,0,2024-02-20
U0166,P0044,4.0,0,2024-10-04
U0239,P0196,2.5,0,2024-03-08
U0005,P0121,3.5,0,2024-07-15
U0072,P0300,2.5,0,2024-11-09
U0237,P0293,2.5,0,2024-05-18
U0490,P0192,3.0,0,2024-05-06
U0430,P0188,5.0,1,2024-05-18
U0447,P0019,2.5,0,2024-06-08
U0306,P0295,4.5,0,2024-01-26
U0248,P0211,5.0,0,2024-04-23
U0194,P0010,5.0,1,2024-06-22
U0461,P0174,4.5,0,2024-12-05
U0136,P0289,5.0,1,2024-04-23
U0014,P0173,5.0,1,2024-01-27
U0324,P0220,2.0,0,2024-10-07
U0192,P0078,4.0,1,2024-12-16
U0249,P0171,5.0,0,2024-10-31
U0006,P0288,4.5,1,2024-08-02
U0069,P0186,5.0,0,2024-02-20
U0149,P0266,5.0,0,2024-03-08
U0235,P0085,4.0,0,2024-01-24
U0227,P0257,4.5,0,2024-04-21
U0378,P0031,1.5,0,2024-09-25
U0288,P0103,4.0,1,2024-08-31
U0091,P0163,3.0,0,2024-10-08
U0191,P0016,5.0,0,2024-03-03
U0453,P0140,4.5,0,2024-09-21
U0007,P0172,4.0,1,2024-07-01
U0480,P0044,5.0,1,2024-12-10
U0287,P0143,4.0,0,2024-08-27
U0340,P0057,5.0,1,2024-12-29
U0347,P0295,5.0,1,2024-08-23
U0359,P0095,2.5,0,2024-01-30
U0266,P0220,5.0,1,2024-06-10
U0180,P0079,5.0,0,2024-06-03
U0288,P0205,4.5,0,2024-03-31
U0064,P0244,1.0,0,2024-03-18
U0111,P0016,1.5,0,2024-12-01
U0079,P0076,5.0,0,2024-10-05
U0038,P0288,3.5,1,2024-07-16
U0320,P0186,2.5,0,2024-09-10
U0090,P0077,4.0,1,2024-04-03
U0406,P0025,3.0,0,2024-10-25
U0260,P0299,4.0,0,2024-10-11
U0126,P0199,4.0,0,2024-07-18
U0236,P0027,5.0,1,2024-12-07
U0018,P0165,4.5,0,2024-07-31
U0048,P0129,2.5,0,2024-08-19
U0042,P0048,2.5,0,2024-10-08
U0074,P0221,4.5,0,2024-11-24
U0492,P0032,4.5,1,2024-02-07
U0341,P0230,3.5,1,2024-07-19
U0137,P0084,4.0,0,2024-10-11
U0036,P0038,4.5,0,2024-01-30
U0246,P0039,3.5,0,2024-08-30
U0157,P0001,4.5,1,2024-12-08
U0123,P0010,2.5,0,2024-05-15
U0075,P0018,4.0,0,2024-07-25
U0242,P0041,3.5,1,2024-11-06
U0111,P0040,4.5,1,2024-01-07
U0092,P0123,4.0,1,2024-01-01
U0091,P0071,5.0,0,2024-02-12
U0183,P0097,4.0,1,2024-12-23
U0395,P0021,4.0,0,2024-12-26
U0270,P0199,3.5,0,2024-11-11
U0137,P0287,5.0,0,2024-09-28
U0431,P0188,4.0,0,2024-08-18
U0263,P0074,4.0,0,2024-12-06
U0210,P0109,3.0,0,2024-06-22
U0151,P0266,3.5,0,2024-04-24
U0337,P0013,5.0,1,2024-04-29
U0026,P0190,4.0,1,2024-08-03
U0456,P0151,4.5,0,2024-10-31
U0201,P0126,2.0,0,2024-06-22
U0087,P0249,4.5,0,2024-06-02
U0456,P0086,4.5,0,2024-03-04
U0353,P0192,3.5,0,2024-09-20
U0259,P0157,5.0,0,2024-12-15
U0482,P0151,4.0,0,2024-02-15
U0474,P0139,4.5,1,2024-11-30
U0433,P0004,5.0,0,2024-10-06
U0289,P0239,4.0,0,2024-07-25
U0123,P0142,4.5,1,2024-03-15
U0300,P0201,5.0,1,2024-11-30
U0374,P0221,3.5,0,2024-12-29
U0383,P0293,4.5,0,2024-07-24
U0080,P0168,3.0,0,2024-09-30
U0094,P0140,1.0,0,2024-02-27
U0461,P0218,4.0,1,2024-05-19
U0023,P0129,3.5,1,2024-02-21
U0266,P0151,2.5,0,2024-12-13
U0272,P0095,2.0,0,2024-08-20
U0048,P0277,3.5,0,2024-03-21
U0037,P0029,5.0,1,2024-09-07
U0226,P0268,4.0,1,2024-02-13
U0393,P0135,4.5,0,2024-04-18
U0059,P0245,3.5,0,2024-02-01
U0486,P0191,4.0,1,2024-02-29
U0419,P0097,4.0,0,2024-07-24
U0158,P0138,4.5,1,2024-05-07
U0210,P0142,4.0,0,2024-06-14
U0447,P0089,3.5,0,2024-04-19
U0410,P0017,3.5,1,2024-09-19
U0158,P0091,4.0,0,2024-08-04
U0205,P0115,4.5,0,2024-05-07
U0374,P0024,2.5,0,2024-02-27
U0270,P0220,5.0,0,2024-06-26
U0144,P0089,3.0,0,2024-12-10
U0327,P0219,4.0,0,2024-01-16
U0367,P0032,4.0,0,2024-10-23
U0194,P0145,4.5,0,2024-10-27
U0386,P0195,4.5,0,2024-04-13
U0289,P0050,4.0,0,2024-09-15
U0070,P0247,1.5,0,2024-01-16
U0273,P0102,3.0,0,2024-03-12
U0193,P0293,4.0,1,2024-04-15
U0037,P0156,4.0,1,2024-08-25
U0426,P0107,2.5,0,2024-03-22
U0377,P0156,3.0,0,2024-11-30
U0019,P0132,3.0,0,2024-05-19
U0453,P0300,3.0,0,2024-09-14
U0094,P0116,3.0,0,2024-04-17
U0231,P0074,2.0,0,2024-06-27
U0080,P0224,4.0,1,2024-02-01
U0121,P0009,3.5,1,2024-02-17
U0167,P0011,3.5,1,2024-02-22
U0456,P0291,5.0,0,2024-05-25
U0445,P0260,5.0,0,2024-04-04
U0078,P0012,4.0,0,2024-11-14
U0195,P0128,4.0,1,2024-03-25
U0006,P0042,2.5,0,2024-02-27
U0427,P0089,3.0,0,2024-01-16
U0033,P0182,5.0,1,2024-02-20
U0240,P0039,3.5,1,2024-05-07
U0261,P0017,2.5,0,2024-04-03
U0257,P0110,3.5,0,2024-03-19
U0378,P0161,3.0,0,2024-07-19
U0369,P0162,5.0,1,2024-07-02
U0137,P0024,3.5,0,2024-07-12
U0169,P0210,5.0,1,2024-08-25
U0172,P0180,4.5,1,2024-12-30
U0367,P0296,2.5,0,2024-02-07
U0499,P0225,2.5,0,2024-05-22
U0431,P0118,3.0,0,2024-03-14
U0185,P0109,4.5,1,2024-04-30
U0209,P0247,3.5,0,2024-12-29
U0283,P0152,5.0,0,2024-02-27
U0362,P0243,3.0,0,2024-07-20
U0009,P0105,2.0,0,2024-06-06
U0379,P0284,5.0,1,2024-02-02
U0181,P0258,5.0,0,2024-09-12
U0182,P0009,4.0,1,2024-10-30
U0316,P0207,3.0,0,2024-02-25
U0295,P0230,3.5,1,2024-05-28
U0256,P0099,5.0,0,2024-01-30
U0221,P0106,3.5,1,2024-04-18
U0348,P0125,3.0,0,2024-04-04
U0477,P0022,5.0,1,2024-06-24
U0292,P0116,4.5,1,2024-10-05
U0494,P0152,5.0,1,2024-06-28
U0120,P0117,5.0,0,2024-09-29
U0038,P0112,1.5,0,2024-05-16
U0172,P0088,2.5,0,2024-07-26
U0197,P0041,4.0,0,2024-01-25
U0220,P0273,3.5,0,2024-07-20
U0354,P0215,5.0,1,2024-08-28
U0115,P0182,3.0,0,2024-09-15
U0469,P0040,2.0,0,2024-02-11
U0190,P0047,5.0,1,2024-07-31
U0107,P0291,5.0,0,2024-05-05
U0359,P0012,4.0,1,2024-01-04
U0304,P0235,3.0,0,2024-01-08
U0124,P0199,4.5,1,2024-09-09
U0303,P0142,3.5,1,2024-05-07
U0311,P0282,5.0,1,2024-04-26
U0248,P0192,3.5,0,2024-03-29
U0323,P0184,3.5,1,2024-03-27
U0083,P0111,3.0,0,2024-07-20
U0414,P0283,4.0,0,2024-02-16
U0241,P0183,1.5,0,2024-06-21
U0035,P0174,3.5,0,2024-04-03
U0473,P0178,4.0,1,2024-08-03
U0049,P0118,3.5,0,2024-03-17
U0211,P0027,2.0,0,2024-10-19
U0089,P0059,3.5,1,2024-12-04
U0475,P0225,4.0,0,2024-12-14
U0125,P0199,5.0,0,2024-02-27
U0236,P0132,2.0,0,2024-03-18
U0220,P0258,4.5,0,2024-02-28
U0061,P0188,3.5,1,2024-08-15
U0164,P0298,3.5,1,2024-05-03
U0153,P0066,4.5,0,2024-12-08
U0124,P0171,5.0,1,2024-09-27
U0429,P0042,3.0,0,2024-04-07
U0329,P0120,5.0,0,2024-01-05
U0478,P0294,4.5,0,2024-02-28
U0072,P0091,3.0,0,2024-03-08
U0362,P0063,4.0,0,2024-07-09
U0429,P0294,4.0,1,2024-10-23
U0140,P0132,3.0,0,2024-05-04
U0017,P0026,3.0,0,2024-09-16
U0308,P0014,4.0,1,2024-04-15
U0247,P0195,5.0,1,2024-07-20
U0066,P0155,4.5,0,2024-09-11
U0404,P0237,4.0,0,2024-05-31
U0489,P0247,4.5,1,2024-12-28
U0493,P0100,5.0,0,2024-09-25
U0350,P0125,3.0,0,2024-02-07
U0269,P0242,4.0,1,2024-10-11
U0484,P0177,4.0,0,2024-07-09
U0381,P0171,3.5,0,2024-10-28
U0360,P0070,3.0,0,2024-01-09
U0140,P0034,3.0,0,2024-05-24
U0161,P0157,3.5,0,2024-02-02
U0477,P0192,3.5,0,2024-10-30
U0008,P0243,3.0,0,2024-09-14
U0243,P0021,3.0,0,2024-01-13
U0001,P0069,4.0,1,2024-05-29
U0317,P0129,3.5,1,2024-02-02
U0149,P0034,4.0,1,2024-11-23
U0212,P0291,4.5,0,2024-06-23
U0056,P0124,5.0,1,2024-02-25
U0389,P0207,4.5,1,2024-03-20
U0163,P0051,4.5,0,2024-10-29
U0075,P0179,4.0,1,2024-05-16
U0274,P0073,3.0,0,2024-02-25
U0176,P0058,3.5,0,2024-02-25
U0300,P0215,4.0,0,2024-02-18
U0499,P0229,3.0,0,2024-06-11
U0139,P0119,5.0,1,2024-02-16
U0259,P0193,5.0,0,2024-10-27
U0014,P0191,1.5,0,2024-11-28
U0344,P0157,4.5,1,2024-12-22
U0271,P0055,3.0,0,2024-08-03
U0427,P0252,3.5,0,2024-05-10
U0142,P0251,2.5,0,2024-05-29
U0028,P0147,5.0,0,2024-08-14
U0468,P0058,2.0,0,2024-05-25
U0478,P0191,3.0,0,2024-09-06
U0022,P0029,2.5,0,2024-12-05
U0384,P0126,4.5,1,2024-03-14
U0297,P0291,3.5,1,2024-06-05
U0327,P0006,3.5,0,2024-01-20
U0161,P0181,5.0,0,2024-04-13
U0237,P0063,4.0,0,2024-05-09
U0028,P0049,3.5,0,2024-04-16
U0379,P0160,2.0,0,2024-03-10
U0203,P0221,2.5,0,2024-07-04
U0355,P0263,3.5,1,2024-02-12
U0431,P0132,5.0,1,2024-03-26
U0251,P0080,3.5,1,2024-09-12
U0245,P0186,3.5,0,2024-08-28
U0361,P0243,3.0,0,2024-08-20
U0436,P0093,2.5,0,2024-08-07
U0404,P0098,3.0,0,2024-08-20
U0468,P0113,1.0,0,2024-07-22
U0011,P0086,2.0,0,2024-01-25
U0401,P0155,5.0,1,2024-07-26
U0319,P0014,5.0,1,2024-03-03
U0184,P0230,3.5,0,2024-05-25
U0252,P0189,4.0,0,2024-03-26
U0103,P0261,2.5,0,2024-08-12
U0222,P0013,4.0,0,2024-11-15
U0009,P0107,3.0,0,2024-08-29
U0426,P0098,4.0,0,2024-01-04
U0128,P0157,5.0,1,2024-01-31
U0314,P0156,4.0,0,2024-06-04
U0263,P0028,4.0,0,2024-02-26
U0175,P0264,5.0,1,2024-09-14
U0348,P0231,4.5,1,2024-07-16
U0239,P0092,4.0,0,2024-05-25
U0319,P0192,5.0,1,2024-12-08
U0450,P0290,3.0,0,2024-05-29
U0238,P0137,3.5,1,2024-08-23
U0034,P0171,4.0,0,2024-09-02
U0007,P0249,4.0,0,2024-11-02
U0216,P0134,4.5,1,2024-04-04
U0347,P0173,3.0,0,2024-11-12
U0219,P0251,4.5,1,2024-10-23
U0033,P0275,4.0,1,2024-12-28
U0149,P0058,4.0,0,2024-09-08
U0204,P0284,4.5,1,2024-05-29
U0070,P0068,3.5,0,2024-07-10
U0353,P0299,2.5,0,2024-11-21
U0311,P0097,5.0,0,2024-08-30
U0263,P0061,2.0,0,2024-12-25
U0188,P0018,4.5,1,2024-06-05
U0087,P0237,3.0,0,2024-03-16
U0114,P0147,4.5,0,2024-05-13
U0008,P0273,4.5,0,2024-05-13
U0029,P0104,3.0,0,2024-03-05
U0297,P0194,4.5,0,2024-12-22
U0050,P0079,3.5,1,2024-04-02
U0187,P0288,4.5,1,2024-02-15
U0370,P0129,3.0,0,2024-11-12
U0249,P0134,3.5,1,2024-07-06
U0235,P0204,5.0,0,2024-12-25
U0277,P0109,3.5,0,2024-12-16
U0408,P0085,4.0,1,2024-06-06
U0350,P0029,3.0,0,2024-02-29
U0283,P0062,1.5,0,2024-06-20
U0063,P0267,3.5,1,2024-04-10
U0475,P0012,3.5,1,2024-09-17
U0175,P0174,3.5,0,2024-09-03
U0021,P0267,5.0,1,2024-04-12
U0310,P0125,1.5,0,2024-04-26
U0195,P0265,2.5,0,2024-02-13
U0454,P0094,2.0,0,2024-09-26
U0482,P0168,1.5,0,2024-02-23
U0397,P0104,3.0,0,2024-06-07
U0332,P0142,3.0,0,2024-06-14
U0232,P0230,5.0,1,2024-01-16
U0085,P0224,5.0,0,2024-12-02
U0409,P0298,5.0,1,2024-01-30
U0185,P0255,4.0,0,2024-06-25
U0472,P0295,5.0,1,2024-11-06
U0091,P0245,3.5,1,2024-07-17
U0455,P0049,3.0,0,2024-10-12
U0468,P0214,3.5,0,2024-08-27
U0214,P0242,5.0,0,2024-04-06
U0327,P0149,4.0,0,2024-06-05
U0419,P0266,4.5,1,2024-09-15
U0477,P0298,5.0,0,2024-06-03
U0499,P0116,2.5,0,2024-10-09
U0292,P0158,4.0,1,2024-12-02
U0108,P0095,4.0,1,2024-06-26
U0475,P0202,4.0,0,2024-04-04
U0327,P0226,3.5,0,2024-05-07
U0039,P0290,4.0,0,2024-07-04
U0281,P0295,1.0,0,2024-06-20
U0186,P0189,3.5,1,2024-01-26
U0387,P0193,3.0,0,2024-07-14
U0211,P0214,2.5,0,2024-11-24
U0029,P0159,3.0,0,2024-11-23
U0276,P0166,4.5,0,2024-02-24
U0246,P0206,3.5,0,2024-06-28
U0410,P0179,3.0,0,2024-01-18
U0225,P0206,2.5,0,2024-07-24
U0174,P0197,2.0,0,2024-08-15
U0271,P0015,1.5,0,2024-02-04
U0069,P0269,4.0,0,2024-09-04
U0022,P0001,5.0,1,2024-05-15
U0496,P0068,3.0,0,2024-01-26
U0436,P0261,3.0,0,2024-12-06
U0169,P0248,2.5,0,2024-02-17
U0199,P0092,3.0,0,2024-07-27
U0342,P0029,3.0,0,2024-12-20
U0047,P0281,4.0,0,2024-08-16
U0147,P0268,3.0,0,2024-11-19
U0335,P0225,3.0,0,2024-07-01
U0087,P0093,4.0,1,2024-08-13
U0266,P0207,5.0,1,2024-10-09
U0418,P0016,3.0,0,2024-09-25
U0033,P0076,3.0,0,2024-02-21
U0065,P0228,3.5,1,2024-09-29
U0459,P0056,2.5,0,2024-12-14
U0438,P0111,3.0,0,2024-12-20
U0480,P0258,5.0,0,2024-12-19
U0252,P0116,4.5,1,2024-06-26
U0461,P0240,4.5,1,2024-11-09
U0168,P0014,5.0,1,2024-11-03
U0367,P0254,3.5,1,2024-06-06
U0210,P0053,4.5,0,2024-05-17
U0482,P0216,3.0,0,2024-12-14
U0077,P0036,4.5,0,2024-08-19
U0433,P0092,2.5,0,2024-05-21
U0129,P0067,3.0,0,2024-08-30
U0373,P0069,4.0,0,2024-01-07
U0318,P0125,3.5,0,2024-05-02
U0201,P0021,5.0,0,2024-05-06
U0393,P0274,4.0,0,2024-12-11
U0219,P0162,4.0,1,2024-07-31
U0102,P0214,3.5,1,2024-07-18
U0168,P0193,3.0,0,2024-10-06
U0476,P0222,3.0,0,2024-08-08
U0023,P0132,3.5,1,2024-07-28
U0035,P0166,3.5,1,2024-02-25
U0383,P0061,4.5,0,2024-06-26
U0325,P0261,1.5,0,2024-03-24
U0139,P0181,4.0,1,2024-03-09
U0439,P0012,3.0,0,2024-10-09
U0246,P0194,4.5,0,2024-10-19
U0113,P0083,3.0,0,2024-03-05
U0452,P0271,3.5,0,2024-01-30
U0071,P0279,3.5,1,2024-08-25
U0227,P0048,4.5,1,2024-04-02
U0207,P0215,4.5,1,2024-12-07
U0460,P0239,3.0,0,2024-08-02
U0395,P0204,3.5,0,2024-09-24
U0087,P0104,2.0,0,2024-11-14
U0083,P0088,4.0,0,2024-05-12
U0115,P0091,4.0,0,2024-10-20
U0366,P0222,3.0,0,2024-10-08
U0127,P0197,4.5,0,2024-04-20
U0167,P0049,2.5,0,2024-04-16
U0093,P0140,2.5,0,2024-12-26
U0171,P0130,4.0,1,2024-11-29
U0485,P0054,3.5,0,2024-12-19
U0364,P0097,4.0,1,2024-02-02
U0082,P0288,5.0,1,2024-07-09
U0007,P0275,4.5,1,2024-02-20
U0120,P0088,5.0,1,2024-06-16
U0343,P0094,4.5,1,2024-01-08
U0225,P0094,5.0,0,2024-08-14
U0102,P0059,4.5,1,2024-08-02
U0046,P0181,2.5,0,2024-03-29
U0335,P0021,4.0,1,2024-01-13
U0174,P0207,2.5,0,2024-12-08
U0437,P0035,2.5,0,2024-11-20
U0290,P0142,3.0,0,2024-04-15
U0260,P0209,4.5,0,2024-07-30
U0155,P0166,5.0,0,2024-08-30
U0098,P0252,3.0,0,2024-06-12
U0134,P0198,4.0,0,2024-09-22
U0029,P0218,5.0,1,2024-08-20
U0308,P0219,1.0,0,2024-10-12
U0489,P0087,5.0,0,2024-07-31
U0327,P0233,5.0,0,2024-06-14
U0413,P0121,3.5,1,2024-05-30
U0108,P0037,3.0,0,2024-11-28
U0146,P0222,5.0,0,2024-01-07
U0277,P0093,2.5,0,2024-08-02
U0447,P0175,4.5,0,2024-08-24
U0141,P0131,3.0,0,2024-12-06
U0117,P0073,4.0,1,2024-12-27
U0316,P0299,4.0,1,2024-05-05
U0137,P0234,4.0,0,2024-10-18
U0128,P0018,5.0,0,2024-07-20
U0227,P0265,4.0,1,2024-06-14
U0247,P0020,4.5,1,2024-04-10
U0160,P0108,5.0,1,2024-11-08
U0432,P0154,3.5,0,2024-10-25
U0493,P0198,4.5,0,2024-04-26
U0304,P0085,3.5,0,2024-04-16
U0117,P0082,2.5,0,2024-11-10
U0320,P0282,5.0,0,2024-06-26
U0431,P0037,3.5,0,2024-04-04
U0313,P0141,4.0,0,2024-08-18
U0157,P0225,5.0,0,2024-04-19
U0111,P0022,4.5,0,2024-07-30
U0496,P0247,2.0,0,2024-03-12
U0296,P0171,3.0,0,2024-09-02
U0392,P0209,4.0,1,2024-12-26
U0301,P0275,3.5,1,2024-04-10
U0115,P0037,3.0,0,2024-10-11
U0149,P0030,4.5,0,2024-03-31
U0490,P0162,5.0,0,2024-12-02
U0114,P0070,5.0,1,2024-02-21
U0186,P0001,1.5,0,2024-04-13
U0355,P0016,3.0,0,2024-12-03
U0396,P0025,3.5,0,2024-07-16
U0030,P0238,2.5,0,2024-04-19
U0406,P0043,5.0,1,2024-09-12
U0022,P0103,4.0,1,2024-08-20
U0168,P0045,2.0,0,2024-02-15
U0164,P0098,5.0,1,2024-09-16
U0434,P0059,1.5,0,2024-06-18
U0258,P0170,4.0,1,2024-12-07
U0491,P0046,4.5,1,2024-07-16
U0337,P0243,4.0,1,2024-05-14
U0095,P0226,3.0,0,2024-09-21
U0381,P0274,1.5,0,2024-12-03
U0246,P0285,3.0,0,2024-11-12
U0133,P0287,5.0,0,2024-04-27
U0180,P0088,4.0,0,2024-08-19
U0375,P0012,3.0,0,2024-08-22
U0137,P0271,5.0,1,2024-01-19
U0016,P0207,4.0,0,2024-03-08
U0078,P0031,5.0,1,2024-09-18
U0181,P0211,5.0,0,2024-09-15
U0047,P0207,3.0,0,2024-10-05
U0107,P0111,5.0,1,2024-05-23
U0435,P0180,3.0,0,2024-02-23
U0404,P0268,3.5,0,2024-11-09
U0374,P0054,5.0,1,2024-04-03
U0415,P0126,5.0,1,2024-11-24
U0152,P0105,4.0,0,2024-02-01
U0212,P0132,1.5,0,2024-06-15
U0096,P0007,2.5,0,2024-07-02
U0382,P0259,3.0,0,2024-02-28
U0072,P0087,2.5,0,2024-01-17
U0089,P0012,5.0,0,2024-03-12
U0109,P0187,3.0,0,2024-10-11
U0273,P0084,3.5,1,2024-05-10
U0387,P0198,5.0,1,2024-03-08
U0032,P0128,3.0,0,2024-12-19
U0305,P0189,4.0,1,2024-03-23
U0273,P0202,4.0,1,2024-10-02
U0233,P0033,3.5,0,2024-02-15
U0273,P0196,4.0,1,2024-04-30
U0418,P0002,3.0,0,2024-01-07
U0182,P0025,4.5,1,2024-11-09
U0044,P0155,4.5,0,2024-03-30
U0343,P0252,2.5,0,2024-11-28
U0355,P0199,4.0,0,2024-01-23
U0269,P0170,3.5,0,2024-06-05
U0022,P0025,4.5,0,2024-07-30
U0465,P0252,2.5,0,2024-07-23
U0344,P0279,5.0,0,2024-04-04
U0493,P0036,4.0,1,2024-01-30
U0018,P0232,4.0,0,2024-09-05
U0057,P0036,3.0,0,2024-07-31
U0497,P0087,5.0,1,2024-11-19
U0489,P0213,2.0,0,2024-10-06
U0043,P0225,5.0,1,2024-04-28
U0214,P0300,2.0,0,2024-02-22
U0402,P0089,4.0,0,2024-04-10
U0087,P0256,4.5,1,2024-06-02
U0051,P0243,3.0,0,2024-03-27
U0496,P0196,2.5,0,2024-10-21
U0052,P0182,3.0,0,2024-08-03
U0457,P0012,3.0,0,2024-04-15
U0216,P0247,3.0,0,2024-07-28
U0058,P0076,4.5,1,2024-05-07
U0132,P0172,4.0,1,2024-07-13
U0188,P0025,4.0,0,2024-11-30
U0067,P0270,5.0,1,2024-07-13
U0294,P0193,4.5,0,2024-10-04
U0230,P0298,5.0,1,2024-03-18
U0190,P0154,2.0,0,2024-04-22
U0339,P0011,5.0,0,2024-01-14
U0025,P0202,4.5,0,2024-12-26
U0013,P0186,3.0,0,2024-01-27
U0401,P0039,5.0,0,2024-02-24
U0191,P0243,5.0,1,2024-03-06
U0279,P0145,4.5,1,2024-08-24
U0105,P0238,5.0,0,2024-03-22
U0094,P0285,5.0,0,2024-09-03
U0066,P0248,5.0,1,2024-09-28
U0258,P0246,4.0,0,2024-02-06
U0371,P0150,4.0,1,2024-06-17
U0142,P0006,3.5,1,2024-01-12
U0201,P0154,4.0,1,2024-09-01
U0313,P0022,2.5,0,2024-03-08
U0392,P0224,4.0,1,2024-07-30
U0462,P0200,4.5,1,2024-03-08
U0375,P0110,4.5,0,2024-01-06
U0331,P0244,4.5,0,2024-09-02
U0239,P0217,3.5,0,2024-03-20
U0056,P0139,3.5,0,2024-01-30
U0374,P0235,4.5,0,2024-11-20
U0381,P0255,2.5,0,2024-05-21
U0149,P0129,5.0,0,2024-12-30
U0095,P0070,4.5,0,2024-12-25
U0331,P0128,4.0,0,2024-03-04
U0035,P0187,4.0,0,2024-05-16
U0338,P0087,3.5,1,2024-07-04
U0344,P0229,2.5,0,2024-01-28
U0016,P0184,1.0,0,2024-11-04
U0304,P0035,5.0,1,2024-12-12
U0408,P0184,3.5,1,2024-04-21
U0234,P0146,5.0,1,2024-05-15
U0409,P0097,3.0,0,2024-01-17
U0091,P0253,3.0,0,2024-11-07
U0447,P0220,1.5,0,2024-06-21
U0429,P0254,3.0,0,2024-11-16
U0245,P0189,3.0,0,2024-11-16
U0416,P0233,2.0,0,2024-03-23
U0222,P0288,3.0,0,2024-08-05
U0190,P0250,1.5,0,2024-02-23
U0010,P0148,5.0,1,2024-10-31
U0343,P0283,4.0,1,2024-05-20
U0088,P0276,4.0,1,2024-12-07
U0393,P0174,3.5,0,2024-03-11
U0158,P0174,1.5,0,2024-10-28
U0220,P0257,5.0,1,2024-08-20
U0178,P0299,5.0,0,2024-10-01
U0193,P0014,4.5,0,2024-04-01
U0412,P0166,3.5,1,2024-01-18
U0126,P0217,4.0,1,2024-12-03
U0336,P0001,4.5,0,2024-09-26
U0145,P0025,3.5,0,2024-11-08
U0309,P0057,3.0,0,2024-10-16
U0450,P0231,4.5,0,2024-10-12
U0171,P0198,5.0,1,2024-10-18
U0142,P0074,4.0,1,2024-10-09
U0155,P0287,4.0,0,2024-10-30
U0128,P0271,2.0,0,2024-04-17
U0331,P0060,3.0,0,2024-07-18
U0154,P0101,4.0,1,2024-08-23
U0189,P0271,1.0,0,2024-04-18
U0337,P0001,4.0,0,2024-06-24
U0239,P0268,4.0,0,2024-03-29
U0252,P0154,3.0,0,2024-10-22
U0379,P0246,2.5,0,2024-01-15
